tau_main,age_main,tau_burst,f_burst,age_burst,sfr_A,normalise,E_BV_lines,E_BV_factor,uv_bump_wavelength,uv_bump_width,uv_bump_amplitude,powerlaw_slope,Ext_law_emission_lines,Rv,imf,metallicity,qpah,umin,alpha,gamma,separation_age,logU,zgas,ne,f_esc,f_dust,lines_width,emission,redshift,filters
1510.0131778134617,1671.0627955743748,238.06343056318474,0.1285434753127206,43.80873461679,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1716.4017076804248,1303.5519582798788,111.08751838945136,0.17380478607718422,83.52574341154975,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1504.36994190091,1392.704833658936,9799.270266650223,0.015686024100255158,10.048625479158986,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1500.0617022108302,1900.1347592309312,8439.920942581422,0.1994854073575901,19.85824856945068,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1807.3841980568695,5056.748322596279,3703.242636238181,0.18556862385990588,87.91708101054142,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1826.8983619516264,3546.3707826094787,384.54602145000354,0.00023729420926818512,99.80083350001499,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2942.802760141402,2260.5476936213354,4243.5008105680845,0.18337694662606835,10.620672179049194,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2635.9933817952406,1023.6672438569021,102.23195685669998,0.09738936578371798,84.6687499065412,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1539.16353309047,1024.3032787252832,158.5904492644604,0.10059446360534026,99.9995598790303,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1548.052029714767,1013.0158390344477,173.39877104975676,0.1358421732102079,50.115932648120015,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1748.8860681964477,1544.7459511596498,323.74658363006165,0.19826046505516162,13.322125621680371,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2402.8793806992685,8064.715989590362,7293.28703613359,0.18097126350163467,47.65226600623434,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1500.000000000357,2690.766169176659,277.4655885144639,0.02818796933750012,99.29502237307084,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1514.9041781816823,1000.0491844028184,9531.839382179758,0.043905491585226025,70.72860935308154,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1799.2828726010582,1056.8723803454195,4440.6688346803085,0.1900680070815522,92.59235484139501,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1500.7514911399,1089.810132460767,9971.252261825493,0.0007896700974726056,11.37396958673044,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2983.702087921565,1114.8234567213112,9985.519848555297,0.16068127048177888,69.51583329499407,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1545.1074406987318,1002.7659821735488,1836.868722023195,0.10502186713966773,38.50026503312544,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2846.9675689441883,5363.759492852147,100.52973612323512,0.19516278103489265,16.15502141782507,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2825.669269502708,6954.870284310453,2026.6813744749925,0.1344968208276195,95.70956115478596,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2996.89980103795,1004.1088750495073,7718.004043793295,0.13548869175600098,76.9075170244016,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2459.0679029478115,5361.450178006777,410.4706729280915,0.0947472036713188,10.286584353615837,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2611.6899130781044,4254.394851280087,5511.835195824959,0.0041662791170746505,97.20744002911604,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1500.005177057055,4157.392714247792,1784.151093515493,0.1841069079875296,10.905812866163274,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2930.197722324965,1153.6995803126356,7764.344997435436,0.19972193050894255,32.92529200681524,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1584.3726785603676,1890.9319500587098,101.13836209546571,0.012236007756175449,91.68504836151165,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1504.2005150830462,6285.199859620117,981.3386126953828,0.1991349230961211,47.421264030228,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2664.2441283485236,1000.3874150342654,9238.509525834577,0.08969634003652277,99.98160524810201,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2672.2739313624356,1006.8147760455995,400.99124893815133,0.19900334333252426,45.84653659877851,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1960.3003166382778,8551.204273752594,1640.9041369689348,0.19999950181673498,83.16378227217439,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1500.0129008776278,6365.445934987824,4498.052832468098,0.06402558903811428,38.16640867338739,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2990.395057568376,8456.174786674981,1519.2846234504395,0.1999348698279891,10.332267630640416,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1728.8715452826389,3297.6770209689566,154.99954330206674,0.10835451737285007,22.991682790528756,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2982.879748199166,1337.6140520696954,1445.2379877587646,0.18651582476935613,98.6863283052696,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1529.7218221354167,9560.81390636901,156.413217941732,0.1671105552468114,61.116240214279394,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2290.050376111728,7297.448269213213,7928.176832683432,0.19996788244219682,43.48281035017064,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2804.9883055760847,2245.48247710341,9186.278589054127,0.161752853390835,45.5725492813146,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2189.9431857947648,1000.0018366167078,9314.67716513457,0.17899358068981877,97.48822429407419,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1806.563443405485,8378.122748233787,1421.5698938542228,0.16415636030729575,10.3304030141351,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1500.8033388410022,1016.3258250613744,1657.0155967736991,0.14747346699023556,51.14217483396591,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2826.8643356556386,1060.6718497220027,104.25667142395832,0.11284940003241839,99.6300011300578,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2089.9765527703066,7326.445857577539,4406.1667913429565,0.1545452076654872,11.429491768642762,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2983.03247120654,8835.182650140292,9091.754665940593,0.1994180693244503,58.83681247423162,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1540.9891314346116,2805.0492548599786,7901.257248762408,0.08964299493579338,10.237834796056589,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2176.237753404987,1020.6613344795587,1076.4735577647007,0.06430156363421435,10.246624072985995,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1630.1332717041414,3280.396434481271,4333.782827921286,0.011421838981522131,99.67468849755518,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1886.3584498707023,1168.691104527701,355.20547803337104,0.19999951326189144,54.421164439116104,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2375.7981711517427,1006.989372715243,2296.152232405301,0.14121497896865468,90.08531508773851,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2100.2554142388576,1009.5718688630004,100.20762456991179,0.06564764833755188,59.896858829713175,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2497.095491103899,1886.7809678288731,3178.1991764141494,0.19636868728969897,89.79005186051498,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1500.0058771218987,1003.5768739832911,131.7753750339216,0.15902093028745257,42.97383068274065,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1500.4551968171406,3367.489713453252,9134.644201849878,0.19882774500228337,29.207782568414885,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1500.0233332634737,1000.0091495409852,135.0656470552949,0.1069311091565375,10.230719653165949,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1671.8322330466572,1070.3110899691874,100.00000404904313,0.1959457995573704,85.66197444982761,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2767.0875347734805,1240.1849688929142,277.25478082778864,0.18923891123528097,26.800797234505595,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1573.2711539045304,1040.8375572644636,5959.681548153481,0.161511862379264,34.62387662115407,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2316.2792389478636,6326.787500600551,192.3960717660011,0.19043378557307544,30.773487060428295,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2974.762743649054,1326.353253305464,1902.0130144163968,0.19317428037731407,10.467729231050043,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1665.3710329069274,5275.91169314949,5020.204822096427,0.1963683273495628,77.32680976711413,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2210.529043098431,7659.050985178186,3770.2415831981034,0.16853462249791776,93.85891506905764,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1500.63654948662,5751.545033602226,1952.7464331746878,0.0054613507212694645,63.257227661401465,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2736.1528500901077,2324.109228606004,390.3396153909325,0.1997176069551363,81.352536130338,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1845.9173522973138,2046.6934857998694,7340.164793624331,0.19991348558696453,86.0335465657096,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1703.7635725690043,1028.855728966235,9966.533953436025,0.17154478596492445,10.199908070808945,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1500.0000196690182,9979.488107140074,652.0633474903098,0.1902868946087269,87.61737732726655,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1523.1837429979455,4492.049948087324,101.24983083325787,0.15645053606876713,25.752139122203488,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1989.2813420566208,1000.0404554152319,9577.561397340773,0.1506451895513345,93.31331313011383,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2865.2154319825463,5928.070806188477,4187.086852141365,0.18909662005820937,42.64607912055793,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2998.094895825041,1013.0998077146342,100.18333741219794,0.17632859874775353,18.648112388114868,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1697.3487963027892,9952.326961240393,8117.875209352066,0.19987698976657517,75.60721104224265,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1500.0088935648293,7406.419304703568,5905.104120119088,0.13139144613184886,80.02614315787162,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1530.6355172057429,1037.422581343977,456.1753276662421,0.19995835237136347,82.79721240789864,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2103.590142304136,7806.261007665488,1165.2392008283532,0.03983542660561229,36.95228228704341,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2720.6585459538414,1216.7827794503391,344.1070191575891,0.10382981886417858,17.71612152905108,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1719.3766013052045,1000.133406951878,4502.682089319351,0.19991998469853073,96.86891778427898,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1500.1582384089418,1034.062016738466,5849.261333428505,0.08638190242687832,85.23826029360464,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2902.147140852288,1163.0897411480892,325.37528100902455,0.1068961539542522,94.97249646487563,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2724.166257726246,1828.6813430246275,5100.895705804885,0.1443051896214733,10.000695307934166,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1500.2212575984443,1174.7435425774802,298.0254146632469,0.14167518266505885,23.072295478469343,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2896.761453627207,1513.593475400974,3929.6060010575056,0.12615355141393764,29.12298747509591,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2828.2493347194995,9003.365021163505,4816.038581064836,0.1601573888974368,88.84246486790886,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1500.0000053772808,1014.6686239033879,9243.739648810397,0.16379744744496585,62.95531066113866,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1567.333958289405,7972.190526581517,3253.4162299631407,0.19997305880558022,81.97044803029293,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2544.2286743311524,3352.9674810049964,103.50680977960474,0.06338725649635474,83.5766261781635,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2021.7058537046191,6873.472291183851,366.4306488942075,0.19960514763582987,14.63808521931027,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1501.552964934796,5464.036482685858,4488.93852105147,0.10929410866568451,98.72365725258412,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2110.2150619752047,1657.9373601796178,9404.007188237589,0.19700012453581914,56.009919618105734,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2897.957251766376,1000.160132374338,7564.062827551145,0.06008464318864523,55.3872611199593,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2229.613447305933,1074.1264399500997,114.92659663826998,0.015284575275498924,10.388236554487094,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1500.1585968288944,9926.213658996117,105.61845889722099,0.19352265711442762,19.1432046972851,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1906.4020099665913,3905.2110535148586,321.82732124012,0.14232390425505304,91.48936025420471,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1501.5767410592528,2274.776156415355,2541.639016426345,0.02757648399109175,70.00788161878378,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2575.9719241296048,9074.270931903002,196.80077905462895,0.1984887726138742,10.003107406441785,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1500.8462778912394,1131.5684662592703,9951.441678618387,0.18990024336867944,67.14288524453545,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
